run_id,experiment_id,model_family_id,architecture,alignment_strategy,training_mode,seed,random_partition_id,random_family,config_path,config_sha256,evidence_node,output_dir,status,execution_index,within_seed_position
V3-E__D_clinical_type_matched-16__seed_99,V3-E3-RANDOM,E__D_clinical_type_matched-16,dual_branch,random_feature_coral,supervised_update,99,D_clinical_type_matched-16,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-16__seed_99.yaml,276d2e9031665a8c531476d26dd7694d05537bea1de85a73a6a9dc888407c1b6,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-16__seed_99,planned,330,78
V3-E__D_clinical_type_matched-17__seed_99,V3-E3-RANDOM,E__D_clinical_type_matched-17,dual_branch,random_feature_coral,supervised_update,99,D_clinical_type_matched-17,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-17__seed_99.yaml,3302572a28a153103d76709ce1947771a73fa03c547dbcb93c5071bd119a6b4b,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-17__seed_99,planned,331,79
V3-E__D_clinical_type_matched-18__seed_99,V3-E3-RANDOM,E__D_clinical_type_matched-18,dual_branch,random_feature_coral,supervised_update,99,D_clinical_type_matched-18,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-18__seed_99.yaml,5f611c49435ea65b64a9f22074c23c64a09c88ff85ba3cc8f746025ab928317b,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-18__seed_99,planned,332,80
V3-E__D_clinical_type_matched-19__seed_99,V3-E3-RANDOM,E__D_clinical_type_matched-19,dual_branch,random_feature_coral,supervised_update,99,D_clinical_type_matched-19,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-19__seed_99.yaml,ecef97c6698dfe3ba5898796f30ac21d71e0d1ef805b728dad8d0ed1f2aa993d,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-19__seed_99,planned,333,81
V3-source_only__seed_99,V3-E3-CONTROLS,source_only,single_encoder,none,source_only,99,,,v3/experiments/server_configs/V3-source_only__seed_99.yaml,d2d5700200e6a9e3f80660640043bb8f2a5e5725c211116ade5c76222d32571e,E3.1,experiments/v3_results/V3-source_only__seed_99,planned,334,82
V3-A__seed_99,V3-E3-CONTROLS,A,single_encoder,no_alignment,supervised_update,99,,,v3/experiments/server_configs/V3-A__seed_99.yaml,24cc8eb94429bcc303e969fff6a1b5297ed1536e794d64598c2a0aeaf1488803,E3.1,experiments/v3_results/V3-A__seed_99,planned,335,83
V3-B__seed_99,V3-E3-CONTROLS,B,single_encoder,global_coral,supervised_update,99,,,v3/experiments/server_configs/V3-B__seed_99.yaml,aa89ad1bc77028f9376e078ec4898a0ec5883e5799eb3a747a10267dfcb90597,E3.1,experiments/v3_results/V3-B__seed_99,planned,336,84
V3-D1__seed_2024,V3-E3-SELECTIVE,D1,dual_branch,physiology_coral,supervised_update,2024,,,v3/experiments/server_configs/V3-D1__seed_2024.yaml,e9b5432b86048d388b20bfbdde5e6047539d5a3e32f575cd2fe8af12a5bf2d57,E3.2,experiments/v3_results/V3-D1__seed_2024,planned,337,1
V3-D2__seed_2024,V3-E3-SELECTIVE,D2,dual_branch,treatment_coral,supervised_update,2024,,,v3/experiments/server_configs/V3-D2__seed_2024.yaml,f06646accc93872085ccdad9ed62aec1152ab886e46399a06037bf8c352fd5c1,E3.2,experiments/v3_results/V3-D2__seed_2024,planned,338,2
V3-F__seed_2024,V3-E3-CONTROLS,F,single_encoder,none,target_only,2024,,,v3/experiments/server_configs/V3-F__seed_2024.yaml,0e2391ac04f1d5fc6f077116bec38aa6381ec0d911f1c9a767e6303fe87d4a3b,E3.1,experiments/v3_results/V3-F__seed_2024,planned,339,3
V3-G__seed_2024,V3-E3-CONTROLS,G,dual_branch,global_coral,supervised_update,2024,,,v3/experiments/server_configs/V3-G__seed_2024.yaml,b6bdfc798acd0e65cc41eef9d80a3b5c3525ebff1031c4aa772e438225dae61c,E3.1,experiments/v3_results/V3-G__seed_2024,planned,340,4
V3-E__A_unrestricted_random-01__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-01,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-01,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-01__seed_2024.yaml,fa5014732d79762ba9f3ba91a58f6036edc820cf8862b1b8ef7746bdcf9dd293,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-01__seed_2024,planned,341,5
V3-E__A_unrestricted_random-02__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-02,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-02,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-02__seed_2024.yaml,9902afafba383495927c509ffa66b8075a7ca7b22a0a299ce3aeb12930a3de64,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-02__seed_2024,planned,342,6
V3-E__A_unrestricted_random-03__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-03,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-03,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-03__seed_2024.yaml,425a76703058e5c775bb7dd83b150796f670c9240194ac71564871352e1cf5a3,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-03__seed_2024,planned,343,7
V3-E__A_unrestricted_random-04__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-04,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-04,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-04__seed_2024.yaml,6d6cbf3556f4ce0bb7f28ba7987fbb0ead9efd7c83e33e0756d5230c23bba5ce,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-04__seed_2024,planned,344,8
V3-E__A_unrestricted_random-05__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-05,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-05,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-05__seed_2024.yaml,b675d0b1d4338e464bdea2b4a1af4c3a3c4a15fb5ead65d0f87c6de4eb7da492,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-05__seed_2024,planned,345,9
V3-E__A_unrestricted_random-06__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-06,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-06,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-06__seed_2024.yaml,d1b57c37005fb7d090328dd3429a86a50ae4f9318950d5fcf45b5608d82dd50f,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-06__seed_2024,planned,346,10
V3-E__A_unrestricted_random-07__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-07,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-07,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-07__seed_2024.yaml,fb9bb92999bb75cc109aa80164ba7578d8e566fcf8fcebc5749427d58b407c59,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-07__seed_2024,planned,347,11
V3-E__A_unrestricted_random-08__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-08,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-08,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-08__seed_2024.yaml,8d92babc7c5166c135ec6a323292cc9503bb6647ff992a573fa16091b123940f,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-08__seed_2024,planned,348,12
V3-E__A_unrestricted_random-09__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-09,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-09,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-09__seed_2024.yaml,711d2caff87d9644a16d3077229f7e5a4e7380044519429ed519cba7e0534fb1,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-09__seed_2024,planned,349,13
V3-E__A_unrestricted_random-10__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-10,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-10,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-10__seed_2024.yaml,1ddd304ad1a2ceed6b3437596d5449cb0dc2fb36888f018f7cea47d84a78c645,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-10__seed_2024,planned,350,14
V3-E__A_unrestricted_random-11__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-11,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-11,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-11__seed_2024.yaml,1ae0f2a7b9d4f0d9c6507cb491d629177f5c1fb79e9eb6756ecca746a3e56596,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-11__seed_2024,planned,351,15
V3-E__A_unrestricted_random-12__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-12,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-12,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-12__seed_2024.yaml,06d6420ac331c6f6e31d16ed534fc83a0dbd90f8ddb6c2e428d2eae5979ab34d,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-12__seed_2024,planned,352,16
V3-E__A_unrestricted_random-13__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-13,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-13,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-13__seed_2024.yaml,9637c7e99abc02436289f3361a1165efccbac366adca58c9c5696f69f75511f6,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-13__seed_2024,planned,353,17
V3-E__A_unrestricted_random-14__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-14,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-14,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-14__seed_2024.yaml,2387aed920b6db5f831fa24fc67d3ae5b20744f096171948ba59fe9432906cd7,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-14__seed_2024,planned,354,18
V3-E__A_unrestricted_random-15__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-15,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-15,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-15__seed_2024.yaml,2ddd8274b880f80660fa8138adebdf1d1a4a5f817aa4e244dc8cd947b28ef7a9,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-15__seed_2024,planned,355,19
V3-E__A_unrestricted_random-16__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-16,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-16,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-16__seed_2024.yaml,84630eb833e895807eaf83d8446708a92715b8601852d8ef24b556574898afd8,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-16__seed_2024,planned,356,20
V3-E__A_unrestricted_random-17__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-17,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-17,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-17__seed_2024.yaml,28c2fa4362693b6a6df1190a19d039c3271ccb1ceed9c6d20315e4b400d85444,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-17__seed_2024,planned,357,21
V3-E__A_unrestricted_random-18__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-18,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-18,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-18__seed_2024.yaml,a8bfd98f10ac695cb0bf56fdf53512f8e8f2b81d3846fd02b0acb7418acb1b73,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-18__seed_2024,planned,358,22
V3-E__A_unrestricted_random-19__seed_2024,V3-E3-RANDOM,E__A_unrestricted_random-19,dual_branch,random_feature_coral,supervised_update,2024,A_unrestricted_random-19,A_unrestricted_random,v3/experiments/server_configs/V3-E__A_unrestricted_random-19__seed_2024.yaml,03e2b2d9db2ecce05465d5b84f0ad682b00e64c8f60cfb7dc602fee063c7d300,E3.3,experiments/v3_results/V3-E__A_unrestricted_random-19__seed_2024,planned,359,23
V3-E__B_variance_matched-01__seed_2024,V3-E3-RANDOM,E__B_variance_matched-01,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-01,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-01__seed_2024.yaml,fc7508e1e657e4f0af7d972c47de6a0acc374a27a60e0c78394a700645f72f18,E3.3,experiments/v3_results/V3-E__B_variance_matched-01__seed_2024,planned,360,24
V3-E__B_variance_matched-02__seed_2024,V3-E3-RANDOM,E__B_variance_matched-02,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-02,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-02__seed_2024.yaml,2bd65d8d9019fc6ef89c88b3ef51bbced8089c6f55e62b0c56aa1d2870eacbdf,E3.3,experiments/v3_results/V3-E__B_variance_matched-02__seed_2024,planned,361,25
V3-E__B_variance_matched-03__seed_2024,V3-E3-RANDOM,E__B_variance_matched-03,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-03,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-03__seed_2024.yaml,71a5e6882116914d6a8b4cba9551782becef48be7afcd4e1b5e50baac6f8700e,E3.3,experiments/v3_results/V3-E__B_variance_matched-03__seed_2024,planned,362,26
V3-E__B_variance_matched-04__seed_2024,V3-E3-RANDOM,E__B_variance_matched-04,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-04,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-04__seed_2024.yaml,86cc31a47b72124aec2e37e26b204afd315bad8a13e422042498ff602703e7ba,E3.3,experiments/v3_results/V3-E__B_variance_matched-04__seed_2024,planned,363,27
V3-E__B_variance_matched-05__seed_2024,V3-E3-RANDOM,E__B_variance_matched-05,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-05,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-05__seed_2024.yaml,d9063c8d6011e99ebc13e0924e1ca7e8b68ab8c07d3bc8a08b2bb62185302c42,E3.3,experiments/v3_results/V3-E__B_variance_matched-05__seed_2024,planned,364,28
V3-E__B_variance_matched-06__seed_2024,V3-E3-RANDOM,E__B_variance_matched-06,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-06,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-06__seed_2024.yaml,2ae34537b6ec962421a9664f601bc1688c2675e7f9c5f90b9d8a4f0f22ee9923,E3.3,experiments/v3_results/V3-E__B_variance_matched-06__seed_2024,planned,365,29
V3-E__B_variance_matched-07__seed_2024,V3-E3-RANDOM,E__B_variance_matched-07,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-07,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-07__seed_2024.yaml,33d569934a1a465536de909502943ca3b8f0b004aaf3a9f4d60c685adaf79d6f,E3.3,experiments/v3_results/V3-E__B_variance_matched-07__seed_2024,planned,366,30
V3-E__B_variance_matched-08__seed_2024,V3-E3-RANDOM,E__B_variance_matched-08,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-08,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-08__seed_2024.yaml,98b4629b6e8dc0d962c8a806f14f3d1fc42794182f5347adc063475cbbf92a47,E3.3,experiments/v3_results/V3-E__B_variance_matched-08__seed_2024,planned,367,31
V3-E__B_variance_matched-09__seed_2024,V3-E3-RANDOM,E__B_variance_matched-09,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-09,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-09__seed_2024.yaml,6eb27e4fc0e21e35a0872bc7ead308e1f3003d6d7b28fb45a7d629a00057ce54,E3.3,experiments/v3_results/V3-E__B_variance_matched-09__seed_2024,planned,368,32
V3-E__B_variance_matched-10__seed_2024,V3-E3-RANDOM,E__B_variance_matched-10,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-10,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-10__seed_2024.yaml,39ac3ba9be98ccef00cce9371f24eb20afba6b885168fa17d5048e62afba738c,E3.3,experiments/v3_results/V3-E__B_variance_matched-10__seed_2024,planned,369,33
V3-E__B_variance_matched-11__seed_2024,V3-E3-RANDOM,E__B_variance_matched-11,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-11,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-11__seed_2024.yaml,036c67b2cdf1af7186a41c5d8e773af0d0cdc54197c3bc86ca8fae5ae74c601e,E3.3,experiments/v3_results/V3-E__B_variance_matched-11__seed_2024,planned,370,34
V3-E__B_variance_matched-12__seed_2024,V3-E3-RANDOM,E__B_variance_matched-12,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-12,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-12__seed_2024.yaml,5ecc08e4462d195df53ac817814e6242f27504276108f6682cdc6e01187f9876,E3.3,experiments/v3_results/V3-E__B_variance_matched-12__seed_2024,planned,371,35
V3-E__B_variance_matched-13__seed_2024,V3-E3-RANDOM,E__B_variance_matched-13,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-13,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-13__seed_2024.yaml,ad158fccdc2151b3f72b7b9b3e7707d3eb490580fc883d2faada91bfc91b3e6d,E3.3,experiments/v3_results/V3-E__B_variance_matched-13__seed_2024,planned,372,36
V3-E__B_variance_matched-14__seed_2024,V3-E3-RANDOM,E__B_variance_matched-14,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-14,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-14__seed_2024.yaml,e9599b6fd23dbc0c37c931f60a34bfdfdca64390285ecd16ca9dc931b38fd282,E3.3,experiments/v3_results/V3-E__B_variance_matched-14__seed_2024,planned,373,37
V3-E__B_variance_matched-15__seed_2024,V3-E3-RANDOM,E__B_variance_matched-15,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-15,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-15__seed_2024.yaml,24f6b46aeed7d1a0fb7c1696d7a867972435cc0da0fa487493cbf9049e861eae,E3.3,experiments/v3_results/V3-E__B_variance_matched-15__seed_2024,planned,374,38
V3-E__B_variance_matched-16__seed_2024,V3-E3-RANDOM,E__B_variance_matched-16,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-16,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-16__seed_2024.yaml,2eb471ec2ab199a3909ce24a60f2f6c6daf4124ae9bbab2a9bf059ca745c26a9,E3.3,experiments/v3_results/V3-E__B_variance_matched-16__seed_2024,planned,375,39
V3-E__B_variance_matched-17__seed_2024,V3-E3-RANDOM,E__B_variance_matched-17,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-17,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-17__seed_2024.yaml,10cd96b171db217fa2b638741dfc13afd7e19c28799a186738fdeab61603fadb,E3.3,experiments/v3_results/V3-E__B_variance_matched-17__seed_2024,planned,376,40
V3-E__B_variance_matched-18__seed_2024,V3-E3-RANDOM,E__B_variance_matched-18,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-18,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-18__seed_2024.yaml,529fc9b0d9fcd58993fbcc4b2dc5efdcfa865c3cac99f159be011bd346033f16,E3.3,experiments/v3_results/V3-E__B_variance_matched-18__seed_2024,planned,377,41
V3-E__B_variance_matched-19__seed_2024,V3-E3-RANDOM,E__B_variance_matched-19,dual_branch,random_feature_coral,supervised_update,2024,B_variance_matched-19,B_variance_matched,v3/experiments/server_configs/V3-E__B_variance_matched-19__seed_2024.yaml,ca8ca010b69ab2c0c73595daa7b71cb41ba5898dd43dc499d35e5e5d9aed2ed9,E3.3,experiments/v3_results/V3-E__B_variance_matched-19__seed_2024,planned,378,42
V3-E__C_group_size_matched-01__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-01,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-01,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-01__seed_2024.yaml,17a5a1dd192e287acdc6536b9186ad668278e8363e717408c410bff6e83ef125,E3.3,experiments/v3_results/V3-E__C_group_size_matched-01__seed_2024,planned,379,43
V3-E__C_group_size_matched-02__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-02,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-02,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-02__seed_2024.yaml,68d8adb6194c9fd63a7c4c4e096631c1782d3f79554e27c1fcddc220a00cffab,E3.3,experiments/v3_results/V3-E__C_group_size_matched-02__seed_2024,planned,380,44
V3-E__C_group_size_matched-03__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-03,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-03,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-03__seed_2024.yaml,911596299d09f49507f42117dbf4a8ca68e144677757e04bf2f39a0aac529da6,E3.3,experiments/v3_results/V3-E__C_group_size_matched-03__seed_2024,planned,381,45
V3-E__C_group_size_matched-04__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-04,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-04,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-04__seed_2024.yaml,7a8f7cb70685f461f8d5ce3acad712bc800b96d593a96ba7caa32f54ea334aeb,E3.3,experiments/v3_results/V3-E__C_group_size_matched-04__seed_2024,planned,382,46
V3-E__C_group_size_matched-05__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-05,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-05,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-05__seed_2024.yaml,5175f291cec4486fd7626b2cb8cf84fc0d832254edc205581df42d7014ee7329,E3.3,experiments/v3_results/V3-E__C_group_size_matched-05__seed_2024,planned,383,47
V3-E__C_group_size_matched-06__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-06,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-06,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-06__seed_2024.yaml,0311b9417e7e26bc8560987b0442206d0d327901b77a3bc2144f75281c0e8150,E3.3,experiments/v3_results/V3-E__C_group_size_matched-06__seed_2024,planned,384,48
V3-E__C_group_size_matched-07__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-07,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-07,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-07__seed_2024.yaml,fbcb4af24b5065b30b7117c8907b2356a8f920ee8734f4160a4605c37c11b826,E3.3,experiments/v3_results/V3-E__C_group_size_matched-07__seed_2024,planned,385,49
V3-E__C_group_size_matched-08__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-08,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-08,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-08__seed_2024.yaml,68eb80afad6499eda75a46882e0b1b4eb5cb995600d159388cb10848a77c5e89,E3.3,experiments/v3_results/V3-E__C_group_size_matched-08__seed_2024,planned,386,50
V3-E__C_group_size_matched-09__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-09,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-09,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-09__seed_2024.yaml,9688b2b2ad922e7af1968dfef4cd1bc6a15932749ea26fa6b5835053d44b8a0a,E3.3,experiments/v3_results/V3-E__C_group_size_matched-09__seed_2024,planned,387,51
V3-E__C_group_size_matched-10__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-10,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-10,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-10__seed_2024.yaml,253416fe5c29f7a35ca021054007c7af0b27cb3f998d6b9d9869345ddcf4481f,E3.3,experiments/v3_results/V3-E__C_group_size_matched-10__seed_2024,planned,388,52
V3-E__C_group_size_matched-11__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-11,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-11,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-11__seed_2024.yaml,c6751cf8997cb66f51f6ace6afeb43ea4cf890f6756d3462b454bbbea19d1f93,E3.3,experiments/v3_results/V3-E__C_group_size_matched-11__seed_2024,planned,389,53
V3-E__C_group_size_matched-12__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-12,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-12,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-12__seed_2024.yaml,abd201391b730b386dda88bdacd8dd6b3dc70071cf20b118008643863113366d,E3.3,experiments/v3_results/V3-E__C_group_size_matched-12__seed_2024,planned,390,54
V3-E__C_group_size_matched-13__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-13,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-13,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-13__seed_2024.yaml,fb9b009933f5579152061dbe8a27309de9393c50553d32dd1dfbd039ddbe7777,E3.3,experiments/v3_results/V3-E__C_group_size_matched-13__seed_2024,planned,391,55
V3-E__C_group_size_matched-14__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-14,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-14,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-14__seed_2024.yaml,549c362dfbb3d0eca3d4a769b7b31edf50d6cb5994ec9c706d2e4805a7b0bd92,E3.3,experiments/v3_results/V3-E__C_group_size_matched-14__seed_2024,planned,392,56
V3-E__C_group_size_matched-15__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-15,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-15,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-15__seed_2024.yaml,c050c60ac2f0c0d117b2f24d6d8a11305c354a67b93702b811967b670da3dc4d,E3.3,experiments/v3_results/V3-E__C_group_size_matched-15__seed_2024,planned,393,57
V3-E__C_group_size_matched-16__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-16,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-16,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-16__seed_2024.yaml,739c133cfc4cfc9c39ce3e5ad3b0407fb0f16d099780920259379653c7789bf6,E3.3,experiments/v3_results/V3-E__C_group_size_matched-16__seed_2024,planned,394,58
V3-E__C_group_size_matched-17__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-17,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-17,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-17__seed_2024.yaml,0ea288093ef78cbb1b34d3ac4dbd9bada9e44312a2a417c99ec7e1d5d8c6872c,E3.3,experiments/v3_results/V3-E__C_group_size_matched-17__seed_2024,planned,395,59
