run_id,endpoint,strategy,threshold,net_benefit,interpretation_status
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.09999999999999999,0.07619589722984889,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.11,0.0736736449022864,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.12,0.07096698587022032,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.13,0.0688531378856209,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.14,0.06619411666684835,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.15000000000000002,0.063619461043642,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.16,0.06129122780164098,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.17,0.05903638662330297,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.18000000000000002,0.05680903156048235,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.19,0.05456057633561595,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.2,0.05279414719078551,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.21000000000000002,0.05095332993700978,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.22,0.04877856133464517,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.23,0.04711434015659556,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.24000000000000002,0.04503096286218795,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.25,0.04353891827942588,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.26,0.04194320215883197,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.27,0.04060878315838141,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.28,0.039267989612863374,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.29000000000000004,0.0375847800928655,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.3,0.03622370397298409,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.31,0.03480764807444265,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.32,0.03329971913763831,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.33,0.0322115399031095,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.34,0.030509000809677157,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.35000000000000003,0.029614328616538482,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.36000000000000004,0.028370471439094616,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.37,0.027516558086436882,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.38,0.026848957602020204,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.39,0.025945397639511127,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.4,0.02485546552378401,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.41000000000000003,0.024187131901022306,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.42000000000000004,0.0232948549498103,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.43,0.022355409718966948,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.44,0.021873893868804468,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.45,0.020750260253374165,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.46,0.019485802014429884,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.47000000000000003,0.01891214721352861,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.48000000000000004,0.017833502464855842,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.49,0.017080869714791426,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.5,0.016172235987410435,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.51,0.015655642823659964,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.52,0.015125895667314003,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.53,0.01428009648771605,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.54,0.013473223878250385,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.55,0.01229566136148872,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.56,0.011932084522990567,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.5700000000000001,0.011337462370682064,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.5800000000000001,0.010550299273261836,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.59,0.009954218272511531,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.6,0.009425433603428648,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.01,0.1145973902285427,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.01,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.02,0.10556266972067069,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.02,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.03,0.09634166631572916,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.03,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.04,0.08692855867318466,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.04,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.05,0.0773172803434287,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.05,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.060000000000000005,0.06750150673006092,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.060000000000000005,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.06999999999999999,0.05747464121102934,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.06999999999999999,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.08,0.04722980035462748,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.08,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.09,0.03675979816072228,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.09,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.09999999999999999,0.026057129251396985,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.09999999999999999,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.11,0.015113950928378958,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.11,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.12,0.003922064007110551,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.12,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.13,-0.007527107670968675,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.13,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.14,-0.019242539155514826,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.14,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.15000000000000002,-0.03123362785146208,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.15000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.16,-0.04351021865921753,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.16,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.17,-0.056082630932220184,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.17,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.18000000000000002,-0.06896168740700334,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.18000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.19,-0.08215874527622558,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.19,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.2,-0.09568572959217841,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.2,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.21000000000000002,-0.10955516920726929,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.21000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.22,-0.12378023547915734,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.22,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.23,-0.1383747839918737,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.23,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.24000000000000002,-0.15335339957071414,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.24000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.25,-0.16873144489832365,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.25,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.26,-0.18452511307262537,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.26,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.27,-0.20075148448457913,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.27,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.28,-0.21742858843575386,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.28,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.29000000000000004,-0.23457546996301798,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.29000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.3,-0.2522122623910611,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.3,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.31,-0.2703602661938301,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.31,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.32,-0.2890420348143276,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.32,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.33,-0.30828146816976537,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.33,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.34,-0.3281039146571861,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.34,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.35000000000000003,-0.3485362825749889,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.35000000000000003,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.36000000000000004,-0.36960716199022314,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.36000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.37,-0.3913469582122901,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.37,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.38,-0.41378803818345605,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.38,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.39,-0.4369648912684307,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.39,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.4,-0.4609143061229047,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.4,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.41000000000000003,-0.48567556554871655,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.41000000000000003,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.42000000000000004,-0.511290661506453,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.42000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.43,-0.5378045327609522,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.43,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.44,-0.5652653279888262,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.44,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.45,-0.593724697588623,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.45,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.46,-0.6232381179143385,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.46,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.47000000000000003,-0.6538652522146089,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.47000000000000003,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.48000000000000004,-0.685670353218736,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.48000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.49,-0.7187227130857701,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.49,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.5,-0.7530971673474856,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.5,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.51,-0.7888746605586587,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.51,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.52,-0.8261428826536308,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.52,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.53,-0.8649969865398783,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.53,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.54,-0.9055403992907454,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.54,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.55,-0.9478857414972064,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.55,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.56,-0.9921558719857793,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.56,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.5700000000000001,-1.03848507831103,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.5700000000000001,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.5800000000000001,-1.0870204373184356,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.5800000000000001,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.59,-1.1379233748140065,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.59,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert all,0.6,-1.191371459184357,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Alert none,0.6,0.0,sensitivity_analysis_not_clinically_prespecified
